--------- beginning of main
03-21 16:28:52.478  1181  7026 E QSEECOMAPI: Error::Cannot open the file /vendor/firmware_mnt/image/widevine.mdt errno = 2
03-21 16:28:52.478  1181  7026 E QSEECOMAPI: Error::Loading image failed with ret = -1
03-21 16:28:52.509   793   807 E QC-time-services: Receive Passed == base = 13, unit = 1, operation = 2, result = 0
03-21 16:28:52.509  1086  1299 E QC-time-services: Daemon: Time-services: Waiting to acceptconnection
03-21 16:28:52.509  1086  1299 E QC-time-services: Daemon: Time-services: Waiting to acceptconnection
03-21 16:28:52.529  1181  7026 E QCOM-OEMCrypto: Error at trusted_app_is_keybox_or_oemcert_valid : 735
03-21 16:28:52.529  1181  7026 E QCOM-OEMCrypto: TA Result : 17 OEMCryptoResult : 10
03-21 16:28:52.529  1181  7026 E QCOM-OEMCrypto: 	 i_widevine_oemcrypto_is_keybox_or_oemcert_valid : 914
03-21 16:28:52.529  1181  7026 E QCOM-OEMCrypto: Error at _oecc05 : 637
03-21 16:28:52.537  1181  7026 E WVCdm   : [wv_content_decryption_module.cpp(389):GetMetrics] Cdm Identifier not found
03-21 16:28:52.538  1181  7026 E WVCdm   : [wv_content_decryption_module.cpp(449):CloseCdm] Cdm Identifier not found
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.connectivity.org.chromium.net.impl.CronetBidirectionalStream.failWithExceptionOnExecutor(CronetBidirectionalStream.java:1146)
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.connectivity.org.chromium.net.impl.CronetBidirectionalStream.-$$Nest$mfailWithExceptionOnExecutor(Unknown Source:0)
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.connectivity.org.chromium.net.impl.CronetBidirectionalStream$5.run(CronetBidirectionalStream.java:1171)
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.connectivity.org.chromium.net.impl.CronetBidirectionalStream.lambda$postTaskToExecutor$0(CronetBidirectionalStream.java:1075)
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.connectivity.org.chromium.net.impl.CronetBidirectionalStream$$ExternalSyntheticLambda1.run(D8$$SyntheticClass:0)
03-21 16:28:56.859  1205  1205 E Finsky  : 	at bktu.execute(PG:1)
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.connectivity.org.chromium.net.impl.CronetBidirectionalStream.postTaskToExecutor(CronetBidirectionalStream.java:1068)
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.connectivity.org.chromium.net.impl.CronetBidirectionalStream.failWithException(CronetBidirectionalStream.java:1167)
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.connectivity.org.chromium.net.impl.CronetBidirectionalStream.onError(CronetBidirectionalStream.java:749)
03-21 16:28:56.859  1205  1205 E Finsky  : Caused by: android.net.http.NetworkExceptionWrapper: Exception in BidirectionalStream: net::ERR_INTERNET_DISCONNECTED, ErrorCode=2, InternalErrorCode=-106, Retryable=false
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.http.CronetExceptionTranslationUtils.translateException(CronetExceptionTranslationUtils.java:45)
03-21 16:28:56.859  1205  1205 E Finsky  : 	at android.net.http.BidirectionalStreamCallbackWrapper.onFailed(BidirectionalStreamCallbackWrapper.java:129)
03-21 16:28:56.859  1205  1205 E Finsky  : 	... 10 more
03-21 16:28:56.859  1205  1205 E Finsky  : Caused by: android.net.connectivity.org.chromium.net.impl.BidirectionalStreamNetworkException: Exception in BidirectionalStream: net::ERR_INTERNET_DISCONNECTED, ErrorCode=2, InternalErrorCode=-106, Retryable=false
03-21 16:28:56.859  1205  1205 E Finsky  : 	... 1 more
03-21 16:29:08.506  2205  2741 E WifiScoringParams: Invalid frequency(-1), using 5G as default rssi array
03-21 16:29:09.098  2205  2745 E WifiScanningService: wifi driver loaded received while already loaded
03-21 16:29:09.099  1198  1198 E WifiHAL : wifi_get_usable_channels: Error -3 waiting for response.
03-21 16:29:09.100  2205  2741 E WifiChipAidlImpl: getUsableChannels failed with service-specific exception: android.os.ServiceSpecificException:  (code 4)
03-21 16:29:09.101  2205  2741 E ApConfigUtil: Malformed channel value detected: java.lang.NumberFormatException: For input string: ""
03-21 16:29:09.102  1198  1198 E WifiHAL : wifi_get_usable_channels: Error -3 waiting for response.
03-21 16:29:09.102  2205  2741 E WifiChipAidlImpl: getUsableChannels failed with service-specific exception: android.os.ServiceSpecificException:  (code 4)
03-21 16:29:09.104  2205  2741 E ApConfigUtil: Malformed channel value detected: java.lang.NumberFormatException: For input string: ""
03-21 16:29:09.699  1198  1198 E WifiHAL : wifi_get_cached_scan_results: Wifi Cached Scan Result not supported by driver
03-21 16:29:09.700  2205  2741 E WifiStaIfaceAidlImpl: getCachedScanData failed with service-specific exception: android.os.ServiceSpecificException:  (code 4)
03-21 16:29:16.877 20466 20872 E PlayCommon: [176] Failed to connect to server for log upload.
03-21 16:29:23.620  1198  1198 E WifiHAL : wifi_get_cached_scan_results: Wifi Cached Scan Result not supported by driver
03-21 16:29:23.620  2205  2741 E WifiStaIfaceAidlImpl: getCachedScanData failed with service-specific exception: android.os.ServiceSpecificException:  (code 4)
03-21 16:29:45.931  1195  2783 E android.hardware.usb@1.0-service: uevent received SUBSYSTEM=dual_role_usb
03-21 16:29:46.402  1198  1198 E WifiHAL : wifi_get_cached_scan_results: Wifi Cached Scan Result not supported by driver
03-21 16:29:46.403  2205  2741 E WifiStaIfaceAidlImpl: getCachedScanData failed with service-specific exception: android.os.ServiceSpecificException:  (code 4)
03-21 16:29:46.432  2862  2906 E perf_hint: createSessionUsingConfig: PerformanceHint cannot create session. PowerHintSessions are not supported!
03-21 16:29:46.441   825  2777 E android.system.suspend-service: Error reading wakeup82/name: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Error reading wakeup82/active_count: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Error reading wakeup82/last_change_ms: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Error reading wakeup82/max_time_ms: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Error reading wakeup82/total_time_ms: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Error reading wakeup82/active_time_ms: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Error reading wakeup82/event_count: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Error reading wakeup82/expire_count: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Error reading wakeup82/prevent_suspend_time_ms: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Error reading wakeup82/wakeup_count: No such device
03-21 16:29:46.442   825  2777 E android.system.suspend-service: Closed the FD.: No such device
03-21 16:29:47.150  1195  2783 E android.hardware.usb@1.0-service: uevent received SUBSYSTEM=dual_role_usb
03-21 16:29:47.453  2862  2906 E perf_hint: createSessionUsingConfig: PerformanceHint cannot create session. PowerHintSessions are not supported!
03-21 16:29:48.336  1195  2783 E android.hardware.usb@1.0-service: uevent received SUBSYSTEM=dual_role_usb
03-21 16:29:48.512  2205  2741 E WifiScoringParams: Invalid frequency(-1), using 5G as default rssi array
03-21 16:29:49.522  1195  2783 E android.hardware.usb@1.0-service: uevent received SUBSYSTEM=dual_role_usb
03-21 16:29:49.664  1198  1198 E WifiHAL : wifi_get_cached_scan_results: Wifi Cached Scan Result not supported by driver
03-21 16:29:49.665  2205  2741 E WifiStaIfaceAidlImpl: getCachedScanData failed with service-specific exception: android.os.ServiceSpecificException:  (code 4)
03-21 16:29:50.022  1195  2783 E android.hardware.usb@1.0-service: uevent received SUBSYSTEM=dual_role_usb
